Seg,Period,Step ,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,Sf,KQ
10,2,40,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,41,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,41,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,41,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,41,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,41,115.43743,26.500008,26.500008,32.270634,51.965744,3.40E+38,0,0,0,0,26.500008,169.04347
5,2,41,129.78723,26.125,77.23112,26.125,26.125,3.40E+38,3.375,1.5000004,0,51.10611,27.625,310.50595
6,2,41,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,41,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,41,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,41,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,41,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,42,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,42,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,42,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,42,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,42,115.43744,26.5,26.5,32.270634,49.715744,3.40E+38,0,0,0,7.63E-06,26.5,169.04333
5,2,42,132.03723,26.125,79.48111,26.125,26.125,3.40E+38,3.375,1.5,0,53.35611,27.625,310.50595
6,2,42,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,42,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,42,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,42,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,42,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,43,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,43,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,43,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,43,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,43,115.43743,26.500008,26.500008,32.270634,47.465744,3.40E+38,0,0,0,0,26.500008,169.04347
5,2,43,134.28723,26.125,81.73112,26.125,26.125,3.40E+38,3.375,1.5000004,0,55.60611,27.625,310.50595
6,2,43,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,43,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,43,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,43,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,43,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,44,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,44,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,44,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,44,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,44,115.43744,26.5,26.5,32.270634,45.215744,3.40E+38,0,0,0,7.63E-06,26.5,169.04333
5,2,44,136.53723,26.125,83.98111,26.125,26.125,3.40E+38,3.375,1.5,0,57.85611,27.625,310.50595
6,2,44,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,44,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,44,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,44,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,44,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,45,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,45,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,45,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,45,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,45,115.43743,26.500008,26.500008,32.270634,42.965744,3.40E+38,0,0,0,0,26.500008,169.04347
5,2,45,138.78723,26.125,86.23112,26.125,26.125,3.40E+38,3.375,1.5000004,0,60.10611,27.625,310.50595
6,2,45,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,45,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,45,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,45,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,45,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,46,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,46,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,46,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,46,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,46,115.43744,26.5,26.5,32.270634,40.715744,3.40E+38,0,0,0,7.63E-06,26.5,169.04333
5,2,46,141.03723,26.125,88.48111,26.125,26.125,3.40E+38,3.375,1.5,0,62.35611,27.625,310.50595
6,2,46,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,46,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,46,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,46,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,46,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,47,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,47,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,47,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,47,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,47,115.43743,26.500008,26.500008,32.270634,38.465744,3.40E+38,0,0,0,0,26.500008,169.04347
5,2,47,143.28723,26.125,90.73112,26.125,26.125,3.40E+38,3.375,1.5000004,0,64.60611,27.625,310.50595
6,2,47,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,47,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,47,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,47,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,47,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,48,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,48,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,48,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,48,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,48,115.43744,26.5,26.5,32.270634,36.215744,3.40E+38,0,0,0,7.63E-06,26.5,169.04333
5,2,48,145.53723,26.125,92.98111,26.125,26.125,3.40E+38,3.375,1.5,0,66.85611,27.625,310.50595
6,2,48,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,48,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,48,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,48,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,48,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,49,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,49,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,49,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,49,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,49,115.43743,26.500008,26.500008,32.270634,33.965744,3.40E+38,0,0,0,0,26.500008,169.04347
5,2,49,147.78723,26.125,95.23112,26.125,26.125,3.40E+38,3.375,1.5000004,0,69.10611,27.625,310.50595
6,2,49,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,49,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,49,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,49,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,49,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,50,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,50,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,50,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,50,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,50,115.43744,26.5,26.5,32.270634,31.715744,3.40E+38,0,0,0,7.63E-06,26.5,169.04333
5,2,50,150.03723,26.125,97.48111,26.125,26.125,3.40E+38,3.375,1.5,0,71.35611,27.625,310.50595
6,2,50,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,50,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,50,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,50,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,50,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,51,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,51,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,51,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,51,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,51,115.43743,26.500008,26.500008,31.715744,29.465744,3.40E+38,0,0,0,0,26.500008,169.04347
5,2,51,152.28723,26.125,99.73112,26.125,26.125,3.40E+38,3.375,1.5000004,0,73.60611,27.625,310.50595
6,2,51,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,51,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,51,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,51,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,51,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,52,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,52,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,52,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,52,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,52,115.43744,26.5,26.5,29.465744,27.215744,3.40E+38,0,0,0,7.63E-06,26.5,169.04333
5,2,52,154.53723,26.125,101.98111,26.125,26.125,3.40E+38,3.375,1.5,0,75.85611,27.625,310.50595
6,2,52,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,52,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,52,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,52,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,52,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,53,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,53,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,53,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,53,34.001915,26.5,26.5,28.75,3.40E+38,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,53,116.971695,24.965744,26.500008,27.215744,24.965744,3.40E+38,0,0,0,1.5342636,24.965744,169.04347
5,2,53,155.33002,26.125,102.77389,26.125,26.125,3.40E+38,3.375,1.4229662,0,76.648895,27.547966,310.50595
6,2,53,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,53,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,53,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,53,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,53,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,54,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,54,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,54,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,54,34.001915,26.5,26.5,28.75,1.00E+02,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,54,118.74904,24.722656,28.034264,24.965744,24.722656,3.40E+38,0,0,0,3.3116074,24.722656,192.25742
5,2,54,155.8919,26.125,103.33579,26.125,26.125,3.40E+38,3.375,1.410761,0,77.210785,27.53576,311.7594
6,2,54,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,54,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,54,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,54,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,54,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,55,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,55,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,55,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,55,34.001915,26.5,26.5,28.75,1.02E+02,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,55,121.001175,24.247864,29.811607,24.722656,24.247864,3.40E+38,0,0,0,5.5637436,24.247864,195.93546
5,2,55,156.00285,26.125,103.446724,26.125,26.125,3.40E+38,3.375,1.386922,0,77.32173,27.511923,311.958
6,2,55,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,55,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,55,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,55,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,55,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,56,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,56,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,56,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,56,34.001915,26.5,26.5,28.75,1.06E+02,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,56,123.25331,24.247864,32.063744,24.247864,24.307007,3.40E+38,0,0,0,7.81588,24.247864,203.1193
5,2,56,156.1138,26.125,103.55767,26.125,26.125,3.40E+38,3.375,1.386922,0,77.43268,27.511923,312.3459
6,2,56,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,56,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,56,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,56,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,56,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,57,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,57,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,57,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,57,34.001915,26.5,26.5,28.75,1.04E+02,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,57,125.55725,24.19606,34.31588,24.307007,24.19606,3.40E+38,0,0,0,10.11982,24.19606,203.1193
5,2,57,156.17554,26.125,103.619415,26.125,26.125,3.40E+38,3.375,1.3843211,0,77.494415,27.509321,312.3459
6,2,57,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,57,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,57,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,57,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0,28.75,135
10,2,57,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
0,2,58,105.083405,25,25,26.125,3.40E+38,3.40E+38,0,0,0,0,25,191.73912
1,2,58,36.822403,27.625,27.625,28.75,3.40E+38,3.40E+38,2.625,0,0,0,27.625,152.02176
2,2,58,53.76452,27.625,27.625,28.75,3.40E+38,3.40E+38,0,0,0,0,27.625,152.02176
3,2,58,34.001915,26.5,26.5,28.75,1.03E+02,3.40E+38,0,1.125,0,0,27.625,152.02176
4,2,58,127.90436,24.152893,36.61982,24.19606,24.152893,3.40E+38,0,0,0,12.466927,24.152893,203.90309
5,2,58,156.19627,26.125,103.64015,26.125,26.125,3.40E+38,3.375,1.3821535,0,77.51515,27.507153,312.3882
6,2,58,174.7174,26.125,69.51895,26.125,3.40E+38,3.40E+38,0,0,0,43.39395,26.125,174.7174
7,2,58,29.147728,28.75,28.75,28.75,3.40E+38,3.40E+38,2.625,0,0,0,28.75,135
8,2,58,9.204544,28.75,28.75,28.75,3.40E+38,3.40E+38,0,0,0,0,28.75,135
9,2,58,27.043972,27.01109,27.01109,28.75,3.40E+38,3.40E+38,0,1.7389113,0,0.00E+00,28.75,135
10,2,58,118.32153,27.01109,27.01109,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,27.01109,161.31047
